6	1	137	0
11	1	135	0
11	1	132	0
19	1	140	0
17	1	142	0
12	1	135	0
10	1	136	0
16	1	126	0
17	1	142	0
23	1	134	0
7	1	143	0
14	1	136	0
24	1	148	0
12	1	140	0
14	1	140	0
13	1	142	0
15	1	136	0
19	1	140	0
19	1	137	0
7	1	138	0
10	1	139	0
19	1	130	0
15	1	133	0
19	1	134	0
10	1	138	0
16	1	141	0
19	1	139	0
10	1	131	0
21	1	140	0
17	1	140	0
17	1	131	0
13	1	137	0
8	1	143	0
16	1	136	0
10	1	135	0
19	1	139	0
17	1	142	0
22	1	131	0
13	1	134	0
19	1	145	0
17	1	141	0
19	1	139	0
14	1	133	0
18	1	131	0
17	1	134	0
14	1	136	0
19	1	140	0
17	1	131	0
14	1	135	0
11	1	138	0
10	1	136	0
15	1	139	0
16	1	142	0
9	1	135	0
19	1	135	0
20	1	131	0
14	1	136	0
14	1	146	0
14	1	139	0
9	1	132	0
22	1	140	0
7	1	133	0
17	1	139	0
15	1	135	0
12	1	132	0
8	1	134	0
21	1	146	0
28	1	149	0
35	1	150	0
31	1	145	0
30	1	151	0
23	1	154	0
34	1	152	0
32	1	153	0
28	1	156	0
27	1	154	0
27	1	148	0
28	1	153	0
30	1	148	0
19	1	156	0
27	1	154	0
30	1	152	0
32	1	153	0
24	1	159	0
23	1	153	0
31	1	148	0
30	1	152	0
33	1	153	0
25	1	156	0
30	1	153	0
39	1	141	0
27	1	155	0
30	1	159	0
32	1	148	0
36	1	149	0
33	1	146	0
30	1	151	0
27	1	162	0
35	1	157	0
35	1	152	0
28	1	152	0
33	1	151	0
25	1	157	0
29	1	147	0
25	1	151	0
19	1	155	0
30	1	150	0
24	1	152	0
30	1	155	0
28	1	147	0
35	1	153	0
37	1	155	0
23	1	155	0
27	1	151	0
31	1	154	0
31	1	156	0
32	1	161	0
27	1	157	0
29	1	154	0
32	1	155	0
32	1	145	0
24	1	157	0
35	1	153	0
30	1	156	0
27	1	155	0
26	1	151	0
35	1	153	0
26	1	148	0
15	1	155	0
31	1	156	0
23	1	156	0
29	1	157	0
37	1	160	0
29	1	145	0
31	1	156	0
38	1	157	0
28	1	150	0
28	1	151	0
26	1	157	0
32	1	157	0
22	1	161	0
25	1	156	0
30	1	158	0
31	1	155	0
27	1	152	0
28	1	155	0
28	1	155	0
33	1	149	0
27	1	160	0
25	1	154	0
28	1	158	0
21	1	152	0
34	1	155	0
31	1	151	0
26	1	144	0
30	1	155	0
25	1	151	0
27	1	150	0
32	1	142	0
28	1	147	0
27	1	145	0
26	1	153	0
37	1	145	0
32	1	145	0
22	1	146	0
32	1	147	0
28	1	145	0
27	1	147	0
21	1	146	0
22	1	138	0
29	1	151	0
26	1	148	0
30	1	152	0
38	1	142	0
36	1	149	0
29	1	148	0
36	1	144	0
30	1	140	0
12	1	136	0
10	1	139	0
14	1	139	0
20	1	133	0
16	1	139	0
17	1	138	0
21	1	142	0
11	1	134	0
20	1	138	0
15	1	133	0
18	1	143	0
16	1	137	0
13	1	134	0
24	1	134	0
23	1	134	0
20	1	139	0
11	1	144	0
8	1	137	0
21	1	135	0
15	1	134	0
12	1	141	0
17	1	143	0
18	1	137	0
12	1	143	0
11	1	145	0
21	1	137	0
12	1	140	0
14	1	145	0
14	1	143	0
16	1	137	0
8	1	136	0
20	1	136	0
13	1	131	0
19	1	135	0
19	1	149	0
14	1	133	0
13	1	135	0
8	1	136	0
15	1	143	0
15	1	145	0
11	1	136	0
17	1	133	0
12	1	136	0
14	1	136	0
13	1	136	0
14	1	128	0
8	1	146	0
19	1	128	0
24	1	135	0
10	1	133	0
18	1	133	0
9	1	139	0
7	1	131	0
16	1	134	0
13	1	134	0
17	1	137	0
18	1	127	0
4	1	142	0
19	1	136	0
13	1	144	0
18	1	141	0
15	1	134	0
23	1	144	0
15	1	135	0
15	1	119	0
33	1	117	0
25	1	113	0
31	1	115	0
32	1	114	0
31	1	109	0
27	1	103	0
26	1	113	0
28	1	115	0
37	1	117	0
21	1	112	0
28	1	115	0
30	1	109	0
27	1	116	0
30	1	106	0
27	1	120	0
25	1	110	0
21	1	107	0
27	1	117	0
24	1	102	0
32	1	111	0
22	1	114	0
31	1	120	0
26	1	108	0
29	1	118	0
26	1	113	0
26	1	118	0
29	1	109	0
28	1	125	0
26	1	109	0
21	1	122	0
30	1	117	0
30	1	110	0
25	1	116	0
26	1	112	0
32	1	106	0
22	1	107	0
35	1	125	0
25	1	115	0
28	1	115	0
31	1	110	0
26	1	113	0
28	1	112	0
26	1	108	0
28	1	115	0
23	1	115	0
18	1	110	0
37	1	118	0
23	1	105	0
31	1	116	0
26	1	113	0
29	1	107	0
36	1	111	0
34	1	117	0
24	1	113	0
32	1	111	0
22	1	112	0
31	1	114	0
21	1	114	0
30	1	110	0
26	1	112	0
38	1	116	0
30	1	116	0
22	1	111	0
36	1	112	0
33	1	117	0
32	1	115	0
26	1	105	0
34	1	116	0
32	1	119	0
25	1	116	0
35	1	117	0
26	1	117	0
16	1	122	0
23	1	110	0
24	1	118	0
24	1	113	0
28	1	118	0
26	1	119	0
24	1	120	0
31	1	114	0
34	1	117	0
33	1	109	0
27	1	116	0
24	1	120	0
24	1	108	0
27	1	109	0
31	1	107	0
32	1	118	0
27	1	111	0
21	1	124	0
34	1	110	0
26	1	115	0
23	1	115	0
24	1	122	0
36	1	111	0
23	1	112	0
24	1	108	0
24	1	111	0
20	1	109	0
25	1	114	0
27	1	116	0
32	1	116	0
27	1	100	0
19	1	107	0
29	1	105	0
26	1	100	0
27	1	98	0
32	1	102	0
31	1	93	0
28	1	95	0
29	1	102	0
27	1	104	0
27	1	110	0
25	1	95	0
31	1	104	0
27	1	100	0
28	1	100	0
24	1	98	0
28	1	103	0
27	1	102	0
24	1	109	0
26	1	99	0
25	1	106	0
17	1	97	0
20	1	100	0
24	1	103	0
28	1	102	0
29	1	103	0
17	1	98	0
24	1	100	0
24	1	97	0
30	1	102	0
24	1	100	0
25	1	99	0
20	1	100	0
22	1	103	0
31	1	101	0
29	1	101	0
18	1	100	0
28	1	106	0
25	1	107	0
27	1	99	0
33	1	108	0
27	1	97	0
30	1	99	0
26	1	101	0
21	1	92	0
18	1	100	0
26	1	110	0
24	1	102	0
28	1	95	0
35	1	98	0
27	1	108	0
23	1	103	0
23	1	104	0
24	1	107	0
28	1	101	0
28	1	97	0
27	1	97	0
28	1	105	0
27	1	102	0
24	1	110	0
29	1	97	0
29	1	102	0
28	1	103	0
22	1	101	0
24	1	105	0
30	1	103	0
26	1	93	0
20	1	99	0
26	1	95	0
21	1	103	0
25	1	110	0
28	1	97	0
21	1	97	0
29	1	101	0
25	1	106	0
26	1	102	0
21	1	104	0
16	1	102	0
30	1	105	0
32	1	104	0
32	1	95	0
28	1	99	0
23	1	102	0
30	1	97	0
28	1	107	0
23	1	93	0
25	1	106	0
27	1	105	0
36	1	106	0
21	1	99	0
26	1	95	0
28	1	95	0
19	1	103	0
24	1	104	0
24	1	102	0
32	1	96	0
28	1	99	0
27	1	99	0
27	1	99	0
25	1	102	0
26	1	102	0
24	1	105	0
22	1	101	0
18	1	101	0
22	1	94	0
25	1	100	0
17	1	107	0
23	1	98	0
30	1	103	0
24	1	102	0
29	1	96	0
27	1	98	0
23	1	93	0
23	1	105	0
33	1	98	0
26	1	106	0
28	1	105	0
24	1	99	0
24	1	96	0
24	1	99	0
22	1	99	0
24	1	99	0
24	1	102	0
23	1	100	0
27	1	101	0
26	1	99	0
29	1	100	0
23	1	98	0
41	1	104	0
28	1	101	0
26	1	101	0
27	1	105	0
29	1	103	0
24	1	98	0
27	1	97	0
16	1	106	0
28	1	92	0
23	1	103	0
27	1	101	0
26	1	99	0
30	1	104	0
29	1	96	0
25	1	92	0
20	1	98	0
20	1	98	0
34	1	94	0
21	1	99	0
30	1	100	0
27	1	103	0
20	1	103	0
27	1	100	0
21	1	111	0
30	1	105	0
27	1	94	0
25	1	97	0
23	1	98	0
26	1	99	0
25	1	103	0
26	1	97	0
27	1	97	0
22	1	108	0
27	1	103	0
31	1	103	0
24	1	104	0
23	1	106	0
29	1	100	0
29	1	103	0
27	1	100	0
35	1	101	0
26	1	104	0
26	1	99	0
20	1	94	0
27	1	94	0
29	1	106	0
25	1	97	0
26	1	107	0
24	1	105	0
33	1	95	0
28	1	106	0
23	1	102	0
32	1	100	0
26	1	102	0
30	1	98	0
35	1	101	0
25	1	100	0
28	1	101	0
28	1	107	0
25	1	93	0
28	1	98	0
34	1	95	0
25	1	109	0
25	1	103	0
27	1	100	0
23	1	100	0
35	1	98	0
23	1	106	0
19	1	100	0
33	1	99	0
24	1	100	0
31	1	103	0
19	1	103	0
23	1	106	0
24	1	101	0
24	1	96	0
23	1	95	0
22	1	99	0
25	1	92	0
28	1	100	0
22	1	106	0
20	1	101	0
30	1	101	0
32	1	104	0
23	1	99	0
22	1	102	0
20	1	97	0
23	1	104	0
19	1	97	0
24	1	108	0
26	1	100	0
26	1	102	0
31	1	98	0
23	1	100	0
28	1	107	0
26	1	103	0
26	1	103	0
23	1	94	0
25	1	99	0
29	1	102	0
23	1	97	0
34	1	102	0
30	1	94	0
22	1	104	0
24	1	101	0
8	1	88	0
252	1	97	0
1	1	84	0
2	0	92	0
0	1	92	0
6	1	84	0
254	1	87	0
4	1	84	0
254	1	91	0
3	1	97	0
253	1	96	0
12	1	94	0
4	1	98	0
0	1	93	0
252	1	98	0
6	1	99	0
0	1	89	0
252	1	93	0
1	1	85	0
253	1	86	0
4	1	95	0
27	1	81	0
21	1	87	0
29	1	87	0
32	1	78	0
23	1	75	0
20	1	81	0
28	1	80	0
26	1	81	0
23	1	82	0
25	1	87	0
25	1	83	0
14	1	83	0
10	1	85	0
21	1	82	0
25	1	89	0
22	1	82	0
18	1	80	0
20	1	86	0
29	1	78	0
21	1	87	0
18	1	85	0
19	1	82	0
21	1	85	0
21	1	80	0
23	1	79	0
16	1	85	0
22	1	81	0
17	1	85	0
33	1	81	0
18	1	83	0
16	1	81	0
31	1	82	0
26	1	84	0
21	1	82	0
20	1	80	0
16	1	84	0
35	1	82	0
22	1	82	0
27	1	87	0
21	1	88	0
23	1	90	0
24	1	80	0
22	1	81	0
22	1	77	0
20	1	80	0
25	1	83	0
21	1	80	0
23	1	83	0
20	1	82	0
28	1	80	0
21	1	84	0
18	1	86	0
23	1	80	0
24	1	86	0
21	1	76	0
26	1	89	0
18	1	88	0
24	1	82	0
16	1	77	0
23	1	80	0
25	1	82	0
24	1	73	0
12	1	84	0
19	1	87	0
23	1	83	0
18	1	85	0
16	1	82	0
18	1	88	0
19	1	89	0
26	1	86	0
22	1	80	0
21	1	84	0
25	1	91	0
25	1	78	0
20	1	78	0
26	1	82	0
22	1	76	0
17	1	77	0
29	1	85	0
30	1	80	0
23	1	79	0
25	1	82	0
12	1	81	0
27	1	84	0
18	1	86	0
24	1	79	0
14	1	80	0
17	1	78	0
19	1	83	0
20	1	88	0
22	1	85	0
20	1	85	0
21	1	79	0
22	1	80	0
25	1	78	0
15	1	79	0
15	1	82	0
21	1	86	0
14	1	83	0
18	1	83	0
26	1	84	0
21	1	83	0
29	1	82	0
22	1	80	0
21	1	89	0
32	1	81	0
21	1	83	0
16	1	79	0
23	1	86	0
26	1	89	0
24	1	83	0
21	1	82	0
14	1	77	0
18	1	86	0
17	1	83	0
16	1	87	0
29	1	72	0
19	1	85	0
22	1	80	0
19	1	85	0
21	1	79	0
26	1	83	0
19	1	85	0
23	1	77	0
29	1	83	0
27	1	90	0
23	1	91	0
25	1	90	0
24	1	80	0
21	1	89	0
21	1	82	0
30	1	85	0
20	1	80	0
22	1	76	0
25	1	83	0
17	1	84	0
19	1	82	0
26	1	82	0
26	1	78	0
34	1	81	0
24	1	82	0
19	1	93	0
27	1	88	0
11	1	83	0
26	1	79	0
19	1	88	0
22	1	88	0
19	1	82	0
14	1	87	0
27	1	82	0
16	1	92	0
30	1	78	0
21	1	87	0
21	1	83	0
25	1	83	0
19	1	86	0
25	1	84	0
22	1	86	0
20	1	85	0
26	1	82	0
24	1	81	0
28	1	83	0
15	1	78	0
23	1	79	0
21	1	87	0
22	1	81	0
27	1	87	0
26	1	75	0
26	1	81	0
27	1	86	0
26	1	75	0
22	1	82	0
24	1	80	0
19	1	84	0
23	1	81	0
30	1	81	0
20	1	83	0
18	1	82	0
20	1	82	0
20	1	85	0
11	1	79	0
23	1	88	0
20	1	81	0
18	1	84	0
15	1	83	0
19	1	83	0
25	1	76	0
23	1	80	0
18	1	85	0
26	1	80	0
20	1	79	0
18	1	90	0
21	1	78	0
24	1	88	0
17	1	85	0
22	1	80	0
20	1	91	0
13	1	79	0
25	1	87	0
25	1	79	0
16	1	81	0
24	1	84	0
19	1	79	0
23	1	73	0
20	1	84	0
27	1	78	0
23	1	94	0
27	1	84	0
19	1	75	0
26	1	82	0
29	1	86	0
24	1	87	0
21	1	85	0
32	1	81	0
17	1	84	0
15	1	83	0
23	1	77	0
29	1	78	0
22	1	89	0
20	1	78	0
25	1	72	0
20	1	80	0
20	1	88	0
18	1	80	0
22	1	84	0
20	1	83	0
21	1	73	0
14	1	85	0
18	1	84	0
11	1	80	0
30	1	79	0
24	1	81	0
18	1	76	0
18	1	80	0
26	1	82	0
21	1	85	0
23	1	86	0
25	1	79	0
31	1	88	0
11	1	83	0
23	1	73	0
20	1	83	0
23	1	80	0
14	1	84	0
23	1	89	0
16	1	82	0
21	1	83	0
19	1	84	0
20	1	85	0
26	1	88	0
16	1	89	0
34	1	86	0
18	1	83	0
26	1	81	0
24	1	84	0
19	1	86	0
20	1	80	0
22	1	81	0
25	1	73	0
12	1	82	0
10	1	82	0
25	1	80	0
17	1	84	0
22	1	84	0
23	1	88	0
28	1	87	0
20	1	90	0
20	1	80	0
24	1	78	0
23	1	75	0
18	1	80	0
26	1	83	0
25	1	86	0
15	1	82	0
22	1	79	0
26	1	87	0
27	1	84	0
23	1	77	0
22	1	77	0
25	1	82	0
28	1	79	0
24	1	78	0
26	1	76	0
28	1	87	0
28	1	86	0
27	1	81	0
16	1	71	0
19	1	82	0
18	1	83	0
22	1	82	0
15	1	85	0
26	1	82	0
23	1	77	0
18	1	86	0
19	1	82	0
23	1	80	0
19	1	87	0
11	1	85	0
22	1	92	0
29	1	87	0
24	1	69	0
29	1	79	0
23	1	81	0
17	1	85	0
15	1	88	0
29	1	90	0
22	1	80	0
18	1	72	0
29	1	81	0
25	1	78	0
27	1	78	0
23	1	89	0
30	1	79	0
17	1	82	0
24	1	83	0
18	1	86	0
23	1	89	0
14	1	85	0
29	1	85	0
20	1	85	0
27	1	89	0
24	1	77	0
18	1	88	0
19	1	89	0
25	1	79	0
19	1	77	0
31	1	84	0
25	1	85	0
19	1	90	0
22	1	85	0
24	1	86	0
15	1	77	0
20	1	81	0
25	1	84	0
17	1	86	0
22	1	84	0
17	1	79	0
15	1	86	0
20	1	78	0
18	1	87	0
27	1	85	0
20	1	82	0
19	1	80	0
20	1	80	0
22	1	81	0
20	1	80	0
31	1	84	0
18	1	86	0
22	1	83	0
20	1	79	0
26	1	83	0
26	1	84	0
21	1	86	0
19	1	86	0
18	1	84	0
29	1	90	0
26	1	87	0
15	1	90	0
23	1	82	0
17	1	81	0
27	1	79	0
23	1	76	0
27	1	86	0
22	1	85	0
19	1	85	0
22	1	80	0
14	1	82	0
23	1	83	0
29	1	92	0
15	1	80	0
20	1	81	0
34	1	78	0
18	1	80	0
19	1	84	0
22	1	92	0
28	1	83	0
20	1	88	0
24	1	83	0
14	1	88	0
249	0	34	0
255	1	46	0
250	1	43	0
248	0	47	0
249	0	36	0
1	0	43	0
252	0	32	0
246	0	30	0
250	0	38	0
244	1	39	0
245	0	41	0
242	0	34	0
249	0	37	0
251	0	32	0
247	0	46	0
251	0	32	0
250	0	34	0
247	0	37	0
248	1	40	0
251	0	42	0
252	0	45	0
251	0	33	0
252	0	41	0
2	0	34	0
0	0	41	0
248	1	37	0
239	0	39	0
247	1	31	0
250	0	35	0
245	0	31	0
252	0	43	0
253	0	41	0
243	0	34	0
252	1	37	0
246	0	41	0
248	0	47	0
251	1	39	0
250	0	47	0
249	0	38	0
246	0	34	0
255	0	41	0
254	0	46	0
252	0	33	0
253	0	42	0
248	0	37	0
251	0	41	0
251	0	46	0
248	1	44	0
251	0	39	0
249	1	38	0
254	0	41	0
253	0	47	0
254	0	47	0
247	0	37	0
250	0	41	0
248	0	44	0
0	0	43	0
250	0	44	0
247	0	46	0
248	0	44	0
246	0	43	0
253	0	44	0
3	0	45	0
245	0	53	0
244	0	43	0
254	0	40	0
251	0	44	0
250	1	36	0
254	1	39	0
239	0	34	0
2	0	40	0
4	0	38	0
7	0	46	0
250	0	46	0
0	0	44	0
2	0	37	0
249	0	39	0
244	0	45	0
250	1	40	0
254	0	39	0
247	0	48	0
246	0	43	0
253	0	44	0
251	0	46	0
244	0	35	0
246	1	38	0
254	0	42	0
254	0	43	0
254	0	43	0
253	0	40	0
251	0	41	0
242	0	43	0
244	0	48	0
254	0	35	0
242	0	45	0
247	0	40	0
244	0	40	0
254	0	44	0
1	0	52	0
243	0	44	0
3	0	42	0
2	1	33	0
250	0	46	0
250	0	40	0
2	0	40	0
251	0	45	0
252	0	40	0
247	0	44	0
253	0	47	0
252	1	45	0
247	1	42	0
255	0	44	0
255	0	36	0
250	1	41	0
255	1	37	0
0	0	40	0
243	0	40	0
253	0	39	0
247	0	43	0
247	0	39	0
253	0	36	0
251	1	38	0
249	1	55	0
3	0	40	0
5	0	42	0
247	0	45	0
253	0	51	0
251	0	43	0
253	0	37	0
0	0	34	0
242	0	40	0
248	0	50	0
255	0	35	0
253	0	48	0
255	0	45	0
254	0	35	0
251	0	44	0
2	0	48	0
246	0	41	0
255	0	39	0
250	0	34	0
248	0	46	0
250	0	47	0
246	1	42	0
252	0	43	0
250	0	36	0
245	1	42	0
249	0	44	0
250	0	41	0
253	0	44	0
240	0	45	0
243	0	48	0
255	0	39	0
249	0	42	0
253	0	43	0
0	0	33	0
255	0	49	0
253	0	41	0
252	0	39	0
245	0	44	0
253	0	42	0
248	0	46	0
9	0	47	0
243	0	47	0
250	0	38	0
2	1	47	0
254	0	36	0
249	1	39	0
253	0	49	0
250	0	42	0
253	0	34	0
249	0	47	0
239	0	43	0
247	0	45	0
247	0	43	0
254	0	35	0
2	0	47	0
246	0	47	0
253	0	38	0
244	0	31	0
251	0	47	0
6	0	39	0
253	0	41	0
249	0	38	0
251	0	40	0
250	1	38	0
242	0	41	0
251	0	44	0
248	1	41	0
1	0	49	0
0	0	42	0
255	0	43	0
245	0	46	0
1	0	42	0
249	0	51	0
251	0	38	0
250	1	47	0
4	0	37	0
1	0	39	0
249	0	40	0
255	0	35	0
0	0	49	0
248	0	35	0
1	1	45	0
255	0	43	0
254	0	33	0
244	1	37	0
250	0	46	0
245	0	34	0
255	1	35	0
250	0	46	0
242	0	55	0
246	0	28	0
248	0	40	0
247	0	40	0
244	1	42	0
249	0	36	0
251	0	43	0
2	0	38	0
250	0	43	0
246	0	40	0
244	0	47	0
250	0	36	0
250	0	43	0
249	1	40	0
245	0	41	0
1	0	42	0
249	0	49	0
253	0	37	0
242	1	43	0
255	0	40	0
251	0	43	0
251	0	46	0
1	0	41	0
254	0	32	0
255	0	40	0
247	0	41	0
248	0	41	0
252	0	32	0
251	0	44	0
251	0	41	0
254	0	41	0
250	0	38	0
255	0	41	0
244	1	37	0
243	0	35	0
246	1	40	0
247	0	44	0
251	0	48	0
3	0	34	0
255	1	38	0
6	0	40	0
252	0	43	0
253	1	43	0
252	0	37	0
251	1	44	0
251	0	41	0
240	0	35	0
255	1	49	0
249	0	48	0
251	0	40	0
251	0	36	0
0	0	39	0
244	0	46	0
250	0	33	0
1	1	43	0
1	0	34	0
246	0	43	0
254	0	36	0
254	1	39	0
251	0	39	0
246	0	40	0
249	0	35	0
248	0	50	0
251	0	39	0
241	1	40	0
244	0	46	0
1	0	43	0
249	0	40	0
246	0	36	0
251	0	38	0
246	0	45	0
4	0	50	0
3	1	31	0
254	0	37	0
250	0	39	0
249	0	37	0
254	0	43	0
254	0	42	0
249	0	44	0
254	0	33	0
243	1	48	0
251	1	47	0
242	0	42	0
4	0	34	0
3	0	50	0
252	0	39	0
247	0	35	0
252	0	39	0
248	0	51	0
254	0	44	0
252	1	47	0
249	0	39	0
252	1	33	0
252	0	42	0
250	0	29	0
248	0	38	0
0	0	42	0
251	0	43	0
0	0	31	0
248	0	38	0
249	0	41	0
245	0	41	0
249	0	35	0
241	0	34	0
2	0	36	0
249	0	38	0
250	0	39	0
247	0	39	0
248	0	33	0
249	0	37	0
247	0	39	0
254	0	39	0
255	1	43	0
244	0	40	0
250	0	36	0
249	0	41	0
2	0	47	0
251	0	40	0
248	0	41	0
5	0	32	0
254	0	43	0
252	0	33	0
244	0	42	0
252	0	25	0
254	0	40	0
253	0	55	0
246	0	41	0
249	0	40	0
250	1	38	0
0	0	31	0
248	0	41	0
243	1	39	0
244	0	39	0
252	0	46	0
250	0	44	0
254	0	37	0
246	0	33	0
253	0	40	0
253	1	33	0
252	0	39	0
247	0	42	0
255	0	38	0
246	0	36	0
253	0	28	0
253	0	39	0
248	0	41	0
1	1	45	0
255	0	37	0
244	0	42	0
246	0	47	0
246	0	50	0
2	1	37	0
243	0	39	0
251	0	46	0
248	0	37	0
254	0	26	0
247	0	41	0
248	0	44	0
252	0	46	0
242	0	24	0
254	0	40	0
244	0	32	0
250	0	39	0
252	0	39	0
253	0	34	0
246	0	43	0
251	0	46	0
248	0	43	0
247	0	39	0
253	0	38	0
244	1	47	0
251	1	44	0
253	0	42	0
250	0	46	0
254	0	35	0
250	1	41	0
7	1	45	0
253	0	46	0
251	1	35	0
247	0	39	0
254	0	36	0
255	0	31	0
254	1	34	0
253	0	39	0
252	0	39	0
249	0	44	0
248	0	37	0
252	0	43	0
245	0	39	0
231	0	10	255
234	0	12	0
227	0	1	0
230	0	3	0
227	0	0	0
233	0	3	0
223	0	5	0
226	0	253	0
229	0	2	255
227	0	3	0
224	0	4	0
222	0	250	0
222	0	12	0
236	0	9	255
230	0	10	0
238	0	8	0
246	0	23	0
242	0	12	0
238	0	6	0
251	0	18	0
252	0	7	0
250	0	11	0
243	0	10	0
244	0	16	0
246	0	13	0
243	0	9	0
241	0	7	0
240	0	5	0
240	0	4	0
245	0	10	0
241	0	11	0
247	0	8	0
243	0	10	0
242	0	5	0
245	0	5	0
244	0	17	0
246	0	4	0
243	0	14	0
242	0	5	0
248	0	10	0
246	0	9	0
242	0	7	0
249	0	10	0
245	0	7	0
239	0	8	0
235	0	13	0
245	0	10	0
247	0	14	0
242	0	5	0
248	0	4	0
244	0	10	0
243	0	15	0
251	0	15	0
252	0	18	0
237	0	10	0
252	0	16	0
243	0	6	0
234	0	2	0
249	0	13	0
251	0	9	0
242	0	9	0
240	0	16	0
239	0	4	0
253	0	10	0
241	0	12	0
243	0	6	0
244	0	8	0
246	0	11	0
240	0	9	0
238	0	19	0
250	0	17	0
237	0	11	0
246	0	3	0
246	0	14	0
241	0	12	0
252	0	3	0
247	0	7	0
242	0	9	0
242	0	6	0
250	0	6	0
240	0	6	0
241	0	11	0
250	0	7	0
239	0	2	0
247	0	10	0
238	0	14	0
242	0	12	0
242	0	1	0
240	0	7	0
244	0	14	0
246	0	14	0
245	0	8	0
244	0	12	0
251	0	12	0
245	0	4	0
240	0	7	0
245	0	11	0
251	0	13	0
248	0	14	0
251	0	16	0
239	0	16	0
247	0	15	0
247	0	5	0
245	0	15	0
234	0	2	0
4	0	8	0
239	0	5	0
251	0	8	0
251	0	4	0
251	0	10	0
246	0	9	0
240	0	12	0
249	0	11	0
244	0	10	0
243	0	15	0
239	0	10	0
242	0	12	0
241	0	12	0
248	0	11	0
249	0	8	0
248	0	7	0
253	0	11	0
246	0	9	0
249	1	9	0
242	0	20	0
246	0	6	0
248	0	11	0
242	0	11	0
253	1	15	0
248	0	9	255
246	0	10	0
241	0	7	0
246	0	17	0
247	0	12	0
243	0	17	0
245	0	10	0
241	0	11	0
244	0	12	0
245	0	6	0
241	0	14	0
239	0	17	0
248	0	7	0
246	0	6	0
243	0	13	0
249	0	14	0
245	0	7	0
246	0	9	0
242	0	11	0
243	0	10	0
240	0	9	0
